id,Incident Date,State,Population,City Or County,County name,Longitude,url,FIPS,Official Name County,zipcode,Latitude,County Names,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2570823,2023-04-12T00:00:00Z,New Jersey,9290841,Trenton,"[{""place_id"":313540995,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170584,""lat"":""40.2203074"",""lon"":""-74.7659"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5976293734338769,""addresstype"":""city"",""name"":""Trenton"",""display_name"":""Trenton, Mercer County, New Jersey, United States"",""boundingbox"":[""40.1838339"",""40.2482980"",""-74.8195816"",""-74.7289040""]}]",-74.7659,"https://api.opencagedata.com/geocode/v1/json?q=40.2203074,-74.7659&key=cc0b782574474187b09e86aaed6bd5af",34021,Mercer,08608,40.2203074,Mercer County,Spring St and Calhoun St,1,3,0,0,0
2569434,2023-04-11T00:00:00Z,District of Columbia,671803,Washington,"[{""place_id"":303031573,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]",-77.0365427,"https://api.opencagedata.com/geocode/v1/json?q=38.8950368,-77.0365427&key=cc0b782574474187b09e86aaed6bd5af",11001,District of Columbia,20355,38.8950368,District of Columbia,4001 Benning Rd NE,1,3,0,0,0
2568184,2023-04-10T00:00:00Z,Kentucky,4526154,Louisville,"[{""place_id"":296138522,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1804307,""lat"":""38.2542376"",""lon"":""-85.759407"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6656164207590503,""addresstype"":""city"",""name"":""Louisville"",""display_name"":""Louisville, Jefferson County, Kentucky, United States"",""boundingbox"":[""37.9971000"",""38.3801391"",""-85.9470644"",""-85.4051000""]}]",-85.759407,"https://api.opencagedata.com/geocode/v1/json?q=38.2542376,-85.759407&key=cc0b782574474187b09e86aaed6bd5af",21111,Jefferson,40212,38.2542376,Jefferson County,333 E Main St,5,5,1,0,0
2568150,2023-04-09T00:00:00Z,Florida,22610726,Orlando,"[{""place_id"":401658717,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1128379,""lat"":""28.5421109"",""lon"":""-81.3790304"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6785617446416422,""addresstype"":""city"",""name"":""Orlando"",""display_name"":""Orlando, Orange County, Florida, United States"",""boundingbox"":[""28.3480634"",""28.6142830"",""-81.5075377"",""-81.2275862""]}]",-81.3790304,"https://api.opencagedata.com/geocode/v1/json?q=28.5421109,-81.3790304&key=cc0b782574474187b09e86aaed6bd5af",12095,Orange,32801,28.5421109,Orange County,5344 Lescot Ln,3,2,0,0,0
2567299,2023-04-08T00:00:00Z,Texas,30503301,Houston,"[{""place_id"":265084567,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2688911,""lat"":""29.7589382"",""lon"":""-95.3676974"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7273179768405511,""addresstype"":""city"",""name"":""Houston"",""display_name"":""Houston, Harris County, Texas, United States"",""boundingbox"":[""29.5370705"",""30.1103506"",""-95.9097419"",""-95.0120525""]},{""place_id"":262266268,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1840945,""lat"":""31.3378465"",""lon"":""-95.390805"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5546376901336713,""addresstype"":""county"",""name"":""Houston County"",""display_name"":""Houston County, Texas, United States"",""boundingbox"":[""30.9260843"",""31.5928051"",""-95.7758904"",""-94.9580014""]},{""place_id"":294728380,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":140698,""lat"":""37.3261588"",""lon"":""-91.955988"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4265375900756264,""addresstype"":""city"",""name"":""Houston"",""display_name"":""Houston, Texas County, Missouri, 65483, United States"",""boundingbox"":[""37.2945110"",""37.3437600"",""-91.9794380"",""-91.9309400""]}]",-95.3676974,"https://api.opencagedata.com/geocode/v1/json?q=29.7589382,-95.3676974&key=cc0b782574474187b09e86aaed6bd5af",48201,Harris,77002,29.7589382,Harris County,250 Uvalde Road,0,4,0,0,0
2566705,2023-04-07T00:00:00Z,South Carolina,5373555,Isle Of Palms,"[{""place_id"":299824807,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":192159,""lat"":""32.7867697"",""lon"":""-79.7880359"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.40858356362112863,""addresstype"":""city"",""name"":""Isle of Palms"",""display_name"":""Isle of Palms, Charleston County, South Carolina, 29451, United States"",""boundingbox"":[""32.7368963"",""32.8288268"",""-79.8125570"",""-79.6779416""]}]",-79.7880359,"https://api.opencagedata.com/geocode/v1/json?q=32.7867697,-79.7880359&key=cc0b782574474187b09e86aaed6bd5af",45019,Charleston,29451,32.7867697,Charleston County,1140 Ocean Blvd,0,5,0,0,1
2566449,2023-04-07T00:00:00Z,Louisiana,4573749,New Orleans,"[{""place_id"":263630202,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]",-90.0782127,"https://api.opencagedata.com/geocode/v1/json?q=29.9759983,-90.0782127&key=cc0b782574474187b09e86aaed6bd5af",22071,Orleans,70119,29.9759983,Orleans Parish,I-10 and Read Blvd,0,4,0,0,0
2566162,2023-04-06T00:00:00Z,Pennsylvania,12961683,Philadelphia,"[{""place_id"":313758426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]},{""place_id"":375597066,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":417845,""lat"":""40.0114538"",""lon"":""-75.1326504"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5654627750968936,""addresstype"":""county"",""name"":""Philadelphia County"",""display_name"":""Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",-75.1635262,"https://api.opencagedata.com/geocode/v1/json?q=39.9527237,-75.1635262&key=cc0b782574474187b09e86aaed6bd5af",42101,Philadelphia,19107,39.9527237,Philadelphia County,3700 block of N Carlisle St,0,4,0,0,0
2565404,2023-04-05T00:00:00Z,Virginia,8715698,Virginia Beach,"[{""place_id"":302823730,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":206670,""lat"":""36.8496579"",""lon"":""-75.9760751"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5986453974854944,""addresstype"":""city"",""name"":""Virginia Beach"",""display_name"":""Virginia Beach, Virginia, United States"",""boundingbox"":[""36.5504165"",""37.0302476"",""-76.2282430"",""-75.8318954""]},{""place_id"":298962705,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":317004570,""lat"":""36.5943204"",""lon"":""-75.8876014"",""class"":""place"",""type"":""county"",""place_rank"":12,""importance"":0.45000999999999997,""addresstype"":""county"",""name"":""Virginia Beach (city)"",""display_name"":""Virginia Beach (city), Virginia, United States"",""boundingbox"":[""35.8943204"",""37.2943204"",""-76.5876014"",""-75.1876014""]}]",-75.9760751,"https://api.opencagedata.com/geocode/v1/json?q=36.8496579,-75.9760751&key=cc0b782574474187b09e86aaed6bd5af",51810,Virginia Beach,23451,36.8496579,Virginia,700 block of Lake Edward Dr,0,4,0,0,0
2564607,2023-04-04T00:00:00Z,Pennsylvania,12961683,Philadelphia,"[{""place_id"":313758426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]},{""place_id"":375597066,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":417845,""lat"":""40.0114538"",""lon"":""-75.1326504"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5654627750968936,""addresstype"":""county"",""name"":""Philadelphia County"",""display_name"":""Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",-75.1635262,"https://api.opencagedata.com/geocode/v1/json?q=39.9527237,-75.1635262&key=cc0b782574474187b09e86aaed6bd5af",42101,Philadelphia,19107,39.9527237,Philadelphia County,3400 block of Rorer St,1,4,0,0,0
2564328,2023-04-03T00:00:00Z,Tennessee,7126489,Jackson,"[{""place_id"":293833426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1848182,""lat"":""36.362299"",""lon"":""-85.6654772"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5164969819717379,""addresstype"":""county"",""name"":""Jackson County"",""display_name"":""Jackson County, Middle Tennessee, Tennessee, United States"",""boundingbox"":[""36.2128050"",""36.5226630"",""-85.8464430"",""-85.4903320""]},{""place_id"":290290251,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197175,""lat"":""35.6144446"",""lon"":""-88.8177418"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.498156880637756,""addresstype"":""city"",""name"":""Jackson"",""display_name"":""Jackson, Madison County, West Tennessee, Tennessee, United States"",""boundingbox"":[""35.5402260"",""35.7567260"",""-88.9210870"",""-88.7566550""]}]",-85.6654772,"https://api.opencagedata.com/geocode/v1/json?q=36.362299,-85.6654772&key=cc0b782574474187b09e86aaed6bd5af",47087,Jackson,38562,36.362299,Middle Tennessee,1600 block of Hollywood Dr,0,4,0,0,0
2564074,2023-04-03T00:00:00Z,Georgia,11029227,Atlanta,"[{""place_id"":296832447,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119557,""lat"":""33.7489924"",""lon"":""-84.3902644"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7425328777265271,""addresstype"":""city"",""name"":""Atlanta"",""display_name"":""Atlanta, Fulton County, Georgia, United States"",""boundingbox"":[""33.6478080"",""33.8868230"",""-84.5510680"",""-84.2895600""]}]",-84.3902644,"https://api.opencagedata.com/geocode/v1/json?q=33.7489924,-84.3902644&key=cc0b782574474187b09e86aaed6bd5af",13121,Fulton,30303,33.7489924,Fulton County,2479 Abner Terrace NW,1,3,0,0,0
2564105,2023-04-03T00:00:00Z,Colorado,5877610,Pueblo,"[{""place_id"":287510934,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112277,""lat"":""38.263995"",""lon"":""-104.6141867"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.56102762459594,""addresstype"":""city"",""name"":""Pueblo"",""display_name"":""Pueblo, Pueblo County, Colorado, United States"",""boundingbox"":[""38.1891060"",""38.3453683"",""-104.7222744"",""-104.4600366""]},{""place_id"":287612962,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411328,""lat"":""38.187635"",""lon"":""-104.5350145"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5392180900032342,""addresstype"":""county"",""name"":""Pueblo County"",""display_name"":""Pueblo County, Colorado, United States"",""boundingbox"":[""37.7342281"",""38.5222862"",""-105.0499170"",""-104.0540872""]}]",-104.6141867,"https://api.opencagedata.com/geocode/v1/json?q=38.263995,-104.6141867&key=cc0b782574474187b09e86aaed6bd5af",08101,Pueblo,81003,38.263995,Pueblo County,1000 block of E 11th St,1,3,0,0,0
2562882,2023-04-02T00:00:00Z,District of Columbia,671803,Washington,"[{""place_id"":303031573,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]",-77.0365427,"https://api.opencagedata.com/geocode/v1/json?q=38.8950368,-77.0365427&key=cc0b782574474187b09e86aaed6bd5af",11001,District of Columbia,20355,38.8950368,District of Columbia,2900 block of Martin Luther King Jr Ave SE,0,4,0,0,0
2563072,2023-04-02T00:00:00Z,North Carolina,10835491,Fayetteville,"[{""place_id"":298639980,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":179846,""lat"":""35.0525759"",""lon"":""-78.878292"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5660323990267913,""addresstype"":""city"",""name"":""Fayetteville"",""display_name"":""Fayetteville, Cumberland County, North Carolina, United States"",""boundingbox"":[""34.9766114"",""35.1701860"",""-79.0917260"",""-78.7816850""]}]",-78.878292,"https://api.opencagedata.com/geocode/v1/json?q=35.0525759,-78.878292&key=cc0b782574474187b09e86aaed6bd5af",37051,Cumberland,28301,35.0525759,Cumberland County,5044 Yadkin Rd,1,3,0,1,1
2562631,2023-04-02T00:00:00Z,California,38965193,Moreno Valley,"[{""place_id"":278137698,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":11112117,""lat"":""33.937517"",""lon"":""-117.2305944"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.48465569531807273,""addresstype"":""city"",""name"":""Moreno Valley"",""display_name"":""Moreno Valley, Riverside County, California, United States"",""boundingbox"":[""33.8586803"",""33.9878573"",""-117.2965240"",""-117.0882030""]}]",-117.2305944,"https://api.opencagedata.com/geocode/v1/json?q=33.937517,-117.2305944&key=cc0b782574474187b09e86aaed6bd5af",06065,Riverside,92553,33.937517,Riverside County,24700 block of Sunnymead Blvd,0,4,0,0,0
2562492,2023-04-01T00:00:00Z,Maryland,6180253,Baltimore,"[{""place_id"":397852532,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":133345,""lat"":""39.2908816"",""lon"":""-76.610759"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7065126700098143,""addresstype"":""city"",""name"":""Baltimore"",""display_name"":""Baltimore, Maryland, United States"",""boundingbox"":[""39.1972328"",""39.3719992"",""-76.7112977"",""-76.5296757""]}]",-76.610759,"https://api.opencagedata.com/geocode/v1/json?q=39.2908816,-76.610759&key=cc0b782574474187b09e86aaed6bd5af",24510,Baltimore,21260,39.2908816,Maryland,3205 Woodring Ave,3,1,0,0,1
2559838,2023-03-29T00:00:00Z,Tennessee,7126489,Memphis,"[{""place_id"":292138016,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",-90.0517638,"https://api.opencagedata.com/geocode/v1/json?q=35.1460249,-90.0517638&key=cc0b782574474187b09e86aaed6bd5af",47157,Shelby,37544,35.1460249,Shelby County,6980 Winchester Rd,2,4,0,1,3
2555459,2023-03-27T00:00:00Z,Tennessee,7126489,Nashville,"[{""place_id"":292543092,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197472,""lat"":""36.1622767"",""lon"":""-86.7742984"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6981518794568238,""addresstype"":""city"",""name"":""Nashville-Davidson"",""display_name"":""Nashville-Davidson, Davidson County, Middle Tennessee, Tennessee, United States"",""boundingbox"":[""35.9677850"",""36.4054960"",""-87.0547660"",""-86.5155880""]}]",-86.7742984,"https://api.opencagedata.com/geocode/v1/json?q=36.1622767,-86.7742984&key=cc0b782574474187b09e86aaed6bd5af",47037,Davidson,37201,36.1622767,Davidson County,33 Burton Hills Blvd,6,0,1,0,0
2555326,2023-03-27T00:00:00Z,Wisconsin,5910955,Milwaukee,"[{""place_id"":325887773,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":251075,""lat"":""43.0386475"",""lon"":""-87.9090751"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6669846402770888,""addresstype"":""city"",""name"":""Milwaukee"",""display_name"":""Milwaukee, Milwaukee County, Wisconsin, United States"",""boundingbox"":[""42.9208160"",""43.1949437"",""-88.0710611"",""-87.8627124""]}]",-87.9090751,"https://api.opencagedata.com/geocode/v1/json?q=43.0386475,-87.9090751&key=cc0b782574474187b09e86aaed6bd5af",55079,Milwaukee,53202,43.0386475,Milwaukee County,7225 N 76th St,0,5,0,0,0
2555309,2023-03-26T00:00:00Z,Minnesota,5737915,Minneapolis,"[{""place_id"":327246225,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":136712,""lat"":""44.9772995"",""lon"":""-93.2654692"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6869168244297812,""addresstype"":""city"",""name"":""Minneapolis"",""display_name"":""Minneapolis, Hennepin County, Minnesota, United States"",""boundingbox"":[""44.8901500"",""45.0512500"",""-93.3291250"",""-93.1938590""]}]",-93.2654692,"https://api.opencagedata.com/geocode/v1/json?q=44.9772995,-93.2654692&key=cc0b782574474187b09e86aaed6bd5af",27053,Hennepin,55415,44.9772995,Hennepin County,5601 Brooklyn Blvd,0,6,0,0,0
2554779,2023-03-26T00:00:00Z,Pennsylvania,12961683,Philadelphia,"[{""place_id"":313758426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188022,""lat"":""39.9527237"",""lon"":""-75.1635262"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7664927328891414,""addresstype"":""city"",""name"":""Philadelphia"",""display_name"":""Philadelphia, Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]},{""place_id"":375597066,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":417845,""lat"":""40.0114538"",""lon"":""-75.1326504"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5654627750968936,""addresstype"":""county"",""name"":""Philadelphia County"",""display_name"":""Philadelphia County, Pennsylvania, United States"",""boundingbox"":[""39.8670050"",""40.1379593"",""-75.2802977"",""-74.9558314""]}]",-75.1635262,"https://api.opencagedata.com/geocode/v1/json?q=39.9527237,-75.1635262&key=cc0b782574474187b09e86aaed6bd5af",42101,Philadelphia,19107,39.9527237,Philadelphia County,1900 block of N 19th St,2,2,0,0,0
2555301,2023-03-26T00:00:00Z,Arkansas,3067732,Little Rock,"[{""place_id"":290344885,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111147,""lat"":""34.7465071"",""lon"":""-92.2896267"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5787380172434053,""addresstype"":""city"",""name"":""Little Rock"",""display_name"":""Little Rock, Pulaski County, Arkansas, United States"",""boundingbox"":[""34.6256657"",""34.8218226"",""-92.5215905"",""-92.1506554""]}]",-92.2896267,"https://api.opencagedata.com/geocode/v1/json?q=34.7465071,-92.2896267&key=cc0b782574474187b09e86aaed6bd5af",05119,Pulaski,72201,34.7465071,Pulaski County,3002 Washington St,2,5,0,0,0
2555123,2023-03-26T00:00:00Z,Louisiana,4573749,Minden,"[{""place_id"":291765392,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132082,""lat"":""32.6154278"",""lon"":""-93.2868354"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4182816495277011,""addresstype"":""city"",""name"":""Minden"",""display_name"":""Minden, Webster Parish, Louisiana, 71055, United States"",""boundingbox"":[""32.5780796"",""32.6605696"",""-93.3222708"",""-93.2348508""]}]",-93.2868354,"https://api.opencagedata.com/geocode/v1/json?q=32.6154278,-93.2868354&key=cc0b782574474187b09e86aaed6bd5af",22119,Webster,71055,32.6154278,Webster Parish,801 Harris St,0,4,0,0,3
2553878,2023-03-25T00:00:00Z,Illinois,12549689,Macomb,"[{""place_id"":327103851,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":126858,""lat"":""40.4588934"",""lon"":""-90.6713939"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4864307563744261,""addresstype"":""town"",""name"":""Macomb"",""display_name"":""Macomb, McDonough County, Illinois, 61455, United States"",""boundingbox"":[""40.4311030"",""40.5198267"",""-90.7572030"",""-90.6187860""]}]",-90.6713939,"https://api.opencagedata.com/geocode/v1/json?q=40.4588934,-90.6713939&key=cc0b782574474187b09e86aaed6bd5af",17109,McDonough,61455,40.4588934,McDonough County,533 N Johnson St,1,10,0,0,2
2554912,2023-03-25T00:00:00Z,New York,19571216,Hempstead,"[{""place_id"":312879831,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":10805167,""lat"":""40.6736812"",""lon"":""-73.6190736"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.5190000022275424,""addresstype"":""municipality"",""name"":""Town of Hempstead"",""display_name"":""Town of Hempstead, Nassau County, New York, United States"",""boundingbox"":[""40.5253180"",""40.7567050"",""-73.7680900"",""-73.4647620""]},{""place_id"":314315962,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":174472,""lat"":""40.7092836"",""lon"":""-73.6230362"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.44047271718818487,""addresstype"":""village"",""name"":""Village of Hempstead"",""display_name"":""Village of Hempstead, Town of Hempstead, Nassau County, New York, 11550, United States"",""boundingbox"":[""40.6841120"",""40.7213530"",""-73.6433830"",""-73.5984910""]}]",-73.6190736,"https://api.opencagedata.com/geocode/v1/json?q=40.6736812,-73.6190736&key=cc0b782574474187b09e86aaed6bd5af",36059,Nassau,11510,40.6736812,Nassau County,Spencer Pl and Jerusalem Ave,0,4,0,0,0
2553829,2023-03-25T00:00:00Z,Louisiana,4573749,Shreveport,"[{""place_id"":300609528,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132139,""lat"":""32.5135356"",""lon"":""-93.7477839"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5488806192499924,""addresstype"":""city"",""name"":""Shreveport"",""display_name"":""Shreveport, Caddo Parish, Louisiana, United States"",""boundingbox"":[""32.3326915"",""32.5898665"",""-93.9478451"",""-93.6797150""]},{""place_id"":289981736,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":34257544,""lat"":""32.434677"",""lon"":""-93.84498957572498"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.35000999999999993,""addresstype"":""city"",""name"":""Shreveport"",""display_name"":""Shreveport, Caddo Parish, Louisiana, United States"",""boundingbox"":[""32.4276140"",""32.4421620"",""-93.8575890"",""-93.8403230""]}]",-93.7477839,"https://api.opencagedata.com/geocode/v1/json?q=32.5135356,-93.7477839&key=cc0b782574474187b09e86aaed6bd5af",22017,Caddo,71101,32.5135356,Caddo Parish,200 block of Texas St,1,5,0,0,1
2555579,2023-03-25T00:00:00Z,North Carolina,10835491,Williamston,"[{""place_id"":299913442,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":180297,""lat"":""35.8546039"",""lon"":""-77.0555114"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.31279513946526605,""addresstype"":""village"",""name"":""Williamston"",""display_name"":""Williamston, Martin County, North Carolina, United States"",""boundingbox"":[""35.8165330"",""35.8668750"",""-77.1121800"",""-77.0348790""]}]",-77.0555114,"https://api.opencagedata.com/geocode/v1/json?q=35.8546039,-77.0555114&key=cc0b782574474187b09e86aaed6bd5af",37117,Martin,27892,35.8546039,Martin County,W Pine St,0,5,0,0,0
